"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"DPYSL3.10",0.000212739997539176,-0.564481015527918,0.651,0.571,0.425479995078352,"17","DPYSL3"
"KIAA0408.10",0.00021760996791026,-0.300312047265244,0.632,0.583,0.435219935820519,"17","KIAA0408"
"SCN7A.10",0.000221337848460392,-0.015716660663909,0.549,0.523,0.442675696920783,"17","SCN7A"
"KCNH8.10",0.000227139308209847,0.104153264052329,0.304,0.247,0.454278616419695,"17","KCNH8"
"EMCN.10",0.000244651912071304,-0.138505969015285,0.429,0.498,0.489303824142608,"17","EMCN"
"SLC22A10.10",0.000246305037055097,-0.0421791350860752,0.2,0.207,0.492610074110194,"17","SLC22A10"
"DAB2.10",0.000250448728563101,-0.4463207563188,0.521,0.553,0.500897457126201,"17","DAB2"
"SYTL3.10",0.000255143577185371,-0.604926563101677,0.552,0.536,0.510287154370741,"17","SYTL3"
"MIR193BHG.10",0.000262446014459794,-0.545909261489551,0.536,0.412,0.524892028919588,"17","MIR193BHG"
"SH3BP4.10",0.000265140599319931,-0.443170370774457,0.682,0.567,0.530281198639863,"17","SH3BP4"
"AC116362.1.10",0.00027098204576073,-0.294683831708719,0.302,0.32,0.541964091521459,"17","AC116362.1"
"FCGBP.10",0.000279082308141547,-0.0505302114161831,0.292,0.324,0.558164616283095,"17","FCGBP"
"AL022068.1.10",0.000279507133641962,-0.176786265167086,0.682,0.638,0.559014267283923,"17","AL022068.1"
"TLL1.10",0.000297323068616782,-0.943003669545156,0.76,0.567,0.594646137233564,"17","TLL1"
"KCNIP4.10",0.000302664123775495,-0.15712425216844,0.102,0.295,0.60532824755099,"17","KCNIP4"
"LINC00968.10",0.000307778469331309,-0.738635215726481,0.743,0.561,0.615556938662617,"17","LINC00968"
"AC008945.2.10",0.000328266135196705,-0.0549813435466537,0.134,0.269,0.656532270393409,"17","AC008945.2"
"TMEM178B.10",0.000340518336979967,0.327647590468009,0.399,0.462,0.681036673959933,"17","TMEM178B"
"LINC02149.10",0.00034500491735622,-0.023398622697901,0.208,0.333,0.69000983471244,"17","LINC02149"
"ENPP1.10",0.000415377735591947,0.279489815612732,0.394,0.446,0.830755471183895,"17","ENPP1"
"ARL15.10",0.000428355352523753,-0.716145685942224,0.863,0.717,0.856710705047506,"17","ARL15"
"ITLN1.10",0.000436145527888413,-0.780538031232157,0.724,0.659,0.872291055776825,"17","ITLN1"
"DIO2.10",0.000440444296216235,-0.0134134177042862,0.188,0.35,0.880888592432471,"17","DIO2"
"LINC00923.10",0.000449154595652311,-0.348645726902946,0.655,0.628,0.898309191304621,"17","LINC00923"
"GABRG3.10",0.00044960955655571,-0.0376129227596897,0.625,0.408,0.899219113111421,"17","GABRG3"
"AL356417.3.10",0.000460672257373925,-0.0318775328045672,0.049,0.282,0.921344514747851,"17","AL356417.3"
"ADAM12.10",0.000488565174961548,-0.390293115897569,0.396,0.444,0.977130349923095,"17","ADAM12"
"PLAUR.10",0.000518563634126167,-0.380710403692017,0.552,0.522,1,"17","PLAUR"
"BCL11B.10",0.000530048685388036,-0.412193782820337,0.59,0.44,1,"17","BCL11B"
"IL1B.10",0.00055350014405177,-0.0138886020857087,0.297,0.281,1,"17","IL1B"
"S100A6.10",0.000589459962283583,-0.175981279038872,0.431,0.378,1,"17","S100A6"
"AL512634.1.10",0.000629267411736627,-0.00227959177195334,0.12,0.313,1,"17","AL512634.1"
"LINC02253.10",0.000670694190323529,-0.0465659469897697,0.196,0.249,1,"17","LINC02253"
"AC019211.1.10",0.00072265702236615,-0.0885120956372774,0.464,0.328,1,"17","AC019211.1"
"AC079465.1.10",0.000778901779834464,-0.0868648896486583,0.38,0.384,1,"17","AC079465.1"
"AC009313.1.10",0.000780123934564918,-0.180928085161635,0.13,0.257,1,"17","AC009313.1"
"AC090809.1.10",0.000783948144089773,-0.0221678802707601,0.259,0.34,1,"17","AC090809.1"
"EPB41L3.10",0.000809678736358627,-0.336543841548772,0.698,0.711,1,"17","EPB41L3"
"CPE.10",0.000822028318234484,0.235725829362222,0.521,0.702,1,"17","CPE"
"RELN.10",0.000829518252701728,-0.510202879923712,0.694,0.473,1,"17","RELN"
"TGFBI.10",0.000899457848013594,-0.380956675060517,0.592,0.576,1,"17","TGFBI"
"BX322234.1.10",0.00091467332462366,-0.118235789820526,0.403,0.339,1,"17","BX322234.1"
"MARCO.10",0.000943160231264465,-0.279024115376503,0.26,0.293,1,"17","MARCO"
"RAB31.10",0.00101208344480975,0.072795718877124,0.67,0.636,1,"17","RAB31"
"PRDM6.10",0.00103506761840344,-0.214422517482271,0.583,0.461,1,"17","PRDM6"
"ABCD2.10",0.00106081588606635,-0.395754516871852,0.493,0.494,1,"17","ABCD2"
"KCTD16.10",0.00108035487936617,-0.275081372535333,0.75,0.563,1,"17","KCTD16"
"AC069277.1.10",0.0011087101119736,-0.0308431825012836,0.467,0.382,1,"17","AC069277.1"
"LAMA2.10",0.00112272443570005,-1.8639472358505,0.748,0.561,1,"17","LAMA2"
"SAMD3.10",0.0011343013021923,-0.408498343732613,0.375,0.357,1,"17","SAMD3"
"ANO6.10",0.00115692145748881,-0.120054587373997,0.776,0.664,1,"17","ANO6"
"AJ006995.1.10",0.00117384069331262,-0.0919269891627645,0.467,0.344,1,"17","AJ006995.1"
"AL592429.2.10",0.00121388099557284,-0.294444227539278,0.366,0.361,1,"17","AL592429.2"
"LINC02008.10",0.00121741592843908,0.0666605912777273,0.247,0.316,1,"17","LINC02008"
"TMEM232.10",0.00122689976153944,-0.250161649796028,0.583,0.499,1,"17","TMEM232"
"AUXG01000058.1.10",0.00127798434481109,-0.0868596806444735,0.653,0.593,1,"17","AUXG01000058.1"
"FAM160A1.10",0.00132284834897301,-0.673323434489847,0.79,0.726,1,"17","FAM160A1"
"KAZN-AS1.10",0.00138086104949442,-0.048866464256161,0.332,0.275,1,"17","KAZN-AS1"
"AC090578.1.10",0.00139852557937259,-0.284634367254785,0.292,0.382,1,"17","AC090578.1"
"ERRFI1.10",0.00140861718479098,-0.125706922973757,0.778,0.739,1,"17","ERRFI1"
"EPHA7.10",0.00142283767118717,-0.0203926812685654,0.16,0.314,1,"17","EPHA7"
"FAM155A.10",0.00142989632631604,-1.96809833220909,0.849,0.814,1,"17","FAM155A"
"AQP9.10",0.001432014602667,-0.136486498136507,0.566,0.409,1,"17","AQP9"
"C3orf79.10",0.001495867470806,-0.0551514775510497,0.198,0.355,1,"17","C3orf79"
"MS4A2.10",0.00152953629164571,-0.137371713689977,0.033,0.228,1,"17","MS4A2"
"PRG4.10",0.00160036730628182,-0.253948153868434,0.46,0.452,1,"17","PRG4"
"HMCN2.10",0.00160312855567859,-0.0452440018648754,0.356,0.342,1,"17","HMCN2"
"AL136114.1.10",0.00162164126436524,-0.0619388958859907,0.295,0.331,1,"17","AL136114.1"
"LOXHD1.10",0.00162529634902597,-0.385156915236062,0.606,0.608,1,"17","LOXHD1"
"LINC01090.10",0.00164068353257962,0.0844782479575226,0.172,0.279,1,"17","LINC01090"
"PLA2G2A.10",0.00170591947780879,-0.271970935056427,0.378,0.424,1,"17","PLA2G2A"
"NELL2.10",0.00171711641705592,-0.516044455892574,0.774,0.664,1,"17","NELL2"
"FLI1.10",0.00171762862328694,-1.08141938834099,0.663,0.607,1,"17","FLI1"
"LMCD1.10",0.00172216871278085,0.351272559974306,0.634,0.651,1,"17","LMCD1"
"IGSF11.10",0.00181287759870662,-0.130699552038925,0.542,0.486,1,"17","IGSF11"
"LINC00907.10",0.00181736834538283,-0.0812176750996578,0.476,0.526,1,"17","LINC00907"
"LINC00470.10",0.00188690089602265,-0.0291333597702431,0.292,0.363,1,"17","LINC00470"
"LINC02456.10",0.00192608200768888,-0.23821018422878,0.083,0.313,1,"17","LINC02456"
"AC120193.1.10",0.00195090301507091,-0.171463559698178,0.269,0.255,1,"17","AC120193.1"
"AC012349.1.10",0.00199313085497567,-0.235760278333131,0.345,0.265,1,"17","AC012349.1"
"GHR.10",0.00202164943067365,-0.62556351875442,0.83,0.782,1,"17","GHR"
"SLC7A14.10",0.00203436224521365,-0.112150268877192,0.264,0.348,1,"17","SLC7A14"
"IFNG-AS1.10",0.00203636093441179,-0.313034193327007,0.321,0.353,1,"17","IFNG-AS1"
"AL392086.3.10",0.00216434298124357,-0.0665979935621841,0.54,0.374,1,"17","AL392086.3"
"LINC02006.10",0.00224807017402631,-0.230865519359689,0.622,0.45,1,"17","LINC02006"
"AC009501.3.10",0.00248467845855501,-0.0767178989123177,0.266,0.338,1,"17","AC009501.3"
"DEPDC1B.10",0.00249818828645974,-0.0219205097618632,0.028,0.253,1,"17","DEPDC1B"
"AC119674.1.10",0.00252385228917097,-0.0998179238761214,0.439,0.568,1,"17","AC119674.1"
"NRXN3.10",0.00256090002378811,1.25820922864354,0.476,0.457,1,"17","NRXN3"
"AC069228.1.10",0.0025817122732815,0.555148634037937,0.326,0.173,1,"17","AC069228.1"
"CXCL3.10",0.00258238930798848,-0.0198899786752548,0.056,0.175,1,"17","CXCL3"
"KRT19.10",0.00259777984183217,-0.39185563181425,0.71,0.574,1,"17","KRT19"
"AL512380.2.10",0.00262881934281684,-0.0260278728670109,0.557,0.483,1,"17","AL512380.2"
"TIMD4.10",0.00278591598009397,-0.0442550029603342,0.12,0.286,1,"17","TIMD4"
"PIK3C2G.10",0.00293637436516399,-0.149141965999487,0.061,0.329,1,"17","PIK3C2G"
"AKAP12.10",0.00330676598268574,0.353336740265702,0.747,0.754,1,"17","AKAP12"
"BBOX1-AS1.10",0.00339802619631111,-0.0481629280393031,0.168,0.26,1,"17","BBOX1-AS1"
"WDR49.10",0.00357673962485256,-0.101614564940262,0.599,0.401,1,"17","WDR49"
"CADM3.10",0.00369732480616448,-0.0543301640472032,0.403,0.365,1,"17","CADM3"
"PI16.10",0.00374633620351182,-0.0879064284520115,0.198,0.177,1,"17","PI16"
"NTNG1.10",0.00378966289798621,-1.36901319024167,0.806,0.77,1,"17","NTNG1"
"LINC01592.10",0.00443119267887033,0.0127241609774349,0.384,0.325,1,"17","LINC01592"
"LYN.10",0.00456425644240705,-0.446576462154104,0.653,0.614,1,"17","LYN"
"GAS1.10",0.00464250115191617,-0.386238118144409,0.436,0.514,1,"17","GAS1"
"LINC02798.10",0.00477173846642993,-0.451987093275188,0.75,0.512,1,"17","LINC02798"
"AHR.10",0.0049044284230866,-0.0800513489750436,0.486,0.542,1,"17","AHR"
"ANXA1.10",0.00493964901663809,-0.518584994314581,0.71,0.626,1,"17","ANXA1"
"AL357507.1.10",0.00535566673051791,-0.259636182415025,0.411,0.379,1,"17","AL357507.1"
"OTOGL.10",0.00552724757927134,0.155077447457743,0.429,0.498,1,"17","OTOGL"
"AL499616.1.10",0.00553108319452295,0.9883697862508,0.349,0.227,1,"17","AL499616.1"
"IL1RL1.10",0.00556857340246282,-0.0475651410310423,0.014,0.174,1,"17","IL1RL1"
"LRRTM4.10",0.00592148041908673,-0.0995347710786661,0.427,0.411,1,"17","LRRTM4"
"TRHDE.10",0.00597054626538349,-1.01878109852759,0.752,0.653,1,"17","TRHDE"
"CCDC141.10",0.00631848312307262,0.138673800184802,0.469,0.406,1,"17","CCDC141"
"AL136441.1.10",0.00645396837920629,0.565840023262439,0.436,0.508,1,"17","AL136441.1"
"AC097518.2.10",0.00656330339598001,-0.783694046223017,0.76,0.603,1,"17","AC097518.2"
"AC005280.2.10",0.00665910883550615,-0.00817628766505263,0.042,0.228,1,"17","AC005280.2"
"TMEM132C.10",0.00673621999359951,-0.774838774210409,0.729,0.789,1,"17","TMEM132C"
"JAML.10",0.00729990055606365,-0.225792169819676,0.568,0.367,1,"17","JAML"
"ENPP2.10",0.00748151819143384,-0.217497363825992,0.566,0.582,1,"17","ENPP2"
"ADAMTS6.10",0.00764399406147464,-0.247821558264684,0.554,0.463,1,"17","ADAMTS6"
"GSN.10",0.00775418930773892,-0.580247100268036,0.812,0.734,1,"17","GSN"
"CALB2.10",0.00780826478031969,-0.623268723813489,0.715,0.688,1,"17","CALB2"
"AL356277.3.10",0.00781094568437382,-0.0499940268231487,0.352,0.252,1,"17","AL356277.3"
"ST8SIA6.10",0.00803303813408548,-0.199765624039641,0.432,0.364,1,"17","ST8SIA6"
"EZR.10",0.00804467633771306,-1.07025991037681,0.75,0.677,1,"17","EZR"
"CCDC170.10",0.00814319668647619,-0.0186798611526237,0.582,0.487,1,"17","CCDC170"
"AC064834.1.10",0.00819243796816622,-0.0261116733033794,0.026,0.223,1,"17","AC064834.1"
"LINC00871.10",0.00824559520234908,-0.111374030974886,0.415,0.478,1,"17","LINC00871"
"SYNPR-AS1.10",0.0083551934856448,-0.0330514081554065,0.589,0.344,1,"17","SYNPR-AS1"
"LINC01324.10",0.00842499012025007,-0.0364597998990609,0.075,0.172,1,"17","LINC01324"
"AP001636.3.10",0.0084945361347125,-0.141341254751872,0.146,0.246,1,"17","AP001636.3"
"FAM227B.10",0.00852596577836794,0.196971706073105,0.349,0.373,1,"17","FAM227B"
"AC016042.1.10",0.00862277993439597,-0.134992045252893,0.372,0.299,1,"17","AC016042.1"
"RIPOR2.10",0.00876912782414897,-0.47536385195672,0.49,0.515,1,"17","RIPOR2"
"SLCO2A1.10",0.0088599381359157,-0.210012900397833,0.524,0.296,1,"17","SLCO2A1"
"MGST1.10",0.00903814498457206,-1.29594234822166,0.552,0.557,1,"17","MGST1"
"CFAP299.10",0.00939646842114101,-0.128592797702256,0.491,0.442,1,"17","CFAP299"
"RUNDC3B.10",0.00956324227981152,-0.279197136865319,0.705,0.63,1,"17","RUNDC3B"
"GRB14.10",0.00965824592842845,-0.138666825331377,0.536,0.378,1,"17","GRB14"
"CCBE1.10",0.0099606345397438,-1.5286666461544,0.807,0.759,1,"17","CCBE1"
"LINC01572.10",0.00999229832620612,-0.0713768956327049,0.457,0.513,1,"17","LINC01572"
"AL356124.1.10",0.0102435546206697,-0.439763622323855,0.694,0.542,1,"17","AL356124.1"
"JAM2.10",0.0106097411545988,-0.348620587642866,0.58,0.47,1,"17","JAM2"
"HMOX1.10",0.0106825184629277,-0.0834885753521452,0.03,0.262,1,"17","HMOX1"
"BLK.10",0.0107836677514627,-0.0134264730204419,0.019,0.14,1,"17","BLK"
"AC024901.1.10",0.0112522473543988,0.716777581199347,0.373,0.366,1,"17","AC024901.1"
"AC002429.2.10",0.0114697188558128,0.125031564505796,0.196,0.308,1,"17","AC002429.2"
"FAM189A2.10",0.0115706292151177,0.427920694589431,0.443,0.334,1,"17","FAM189A2"
"MS4A4E.10",0.0115844150335361,-0.501762534870816,0.538,0.5,1,"17","MS4A4E"
"MDH1.10",0.0116897187503584,-0.345176197087696,0.503,0.443,1,"17","MDH1"
"FAM189A1.10",0.0118873549002444,-0.462640052944093,0.719,0.723,1,"17","FAM189A1"
"AC079142.1.10",0.0126392950990921,-0.504305614244546,0.616,0.608,1,"17","AC079142.1"
"AC113383.1.10",0.012665650425417,0.331840182631121,0.399,0.462,1,"17","AC113383.1"
"AC103409.1.10",0.0128967281219461,-0.0604497919826409,0.339,0.446,1,"17","AC103409.1"
"LINC01725.10",0.0133368614550844,-0.088674809671473,0.59,0.566,1,"17","LINC01725"
"GATA6.10",0.0135302649440506,-0.660369596979192,0.759,0.639,1,"17","GATA6"
"STS.10",0.0136044965937107,0.229486122613504,0.649,0.633,1,"17","STS"
"GC.10",0.0138042201620213,-0.00683172819228401,0.035,0.144,1,"17","GC"
"KIAA1211.10",0.0141945954038193,-0.118809909092313,0.545,0.389,1,"17","KIAA1211"
"GLYATL1.10",0.0146552008708397,-0.0435954053266129,0.148,0.334,1,"17","GLYATL1"
"AC091946.1.10",0.0148326814302825,0.071656658734103,0.642,0.568,1,"17","AC091946.1"
"SLC44A5.10",0.0148911870864438,-0.541151813218122,0.74,0.662,1,"17","SLC44A5"
"PWRN1.10",0.0152173433053391,0.621275363314703,0.387,0.394,1,"17","PWRN1"
"KCND3.10",0.015437857123189,-0.16975062978642,0.514,0.49,1,"17","KCND3"
"UAP1.10",0.015546044958392,-0.691091247331662,0.648,0.57,1,"17","UAP1"
"LIFR.10",0.0162886175459363,-0.201510984646235,0.679,0.746,1,"17","LIFR"
"DAB1.10",0.0163411419563534,-0.494702607598148,0.651,0.659,1,"17","DAB1"
"AC060765.2.10",0.0168248421978084,-0.055437857985041,0.597,0.418,1,"17","AC060765.2"
"CRISPLD1.10",0.0168733051779433,-0.173824869608636,0.602,0.472,1,"17","CRISPLD1"
"AC068305.2.10",0.0168938022874165,-0.063371247224159,0.587,0.398,1,"17","AC068305.2"
"ARHGAP22.10",0.0173479201638495,-0.48729511513238,0.498,0.496,1,"17","ARHGAP22"
"AC003666.1.10",0.0173885542768588,-0.0126739635234969,0.208,0.387,1,"17","AC003666.1"
"TSPAN18.10",0.0175522763141639,-0.246361160584926,0.399,0.396,1,"17","TSPAN18"
"AL136119.1.10",0.0176131762207555,-1.84925492704931,0.653,0.698,1,"17","AL136119.1"
"BCAT1.10",0.0182515895460991,-0.558545121906331,0.646,0.562,1,"17","BCAT1"
"LINC01374.10",0.0186577291152896,-0.670614951136459,0.564,0.488,1,"17","LINC01374"
"DIAPH3.10",0.0188510754118986,-0.464201700927084,0.559,0.574,1,"17","DIAPH3"
"DGKB.10",0.0190234367754131,1.0463958417837,0.438,0.357,1,"17","DGKB"
"CNTN1.10",0.0200133301328063,-0.164499959075187,0.7,0.651,1,"17","CNTN1"
"THSD4.10",0.0212736267487934,-1.48444297488343,0.818,0.754,1,"17","THSD4"
"ADAMTS19.10",0.0213689378930224,0.290052666387983,0.208,0.261,1,"17","ADAMTS19"
"ANLN.10",0.0216045634632884,-0.0131255630683587,0.375,0.348,1,"17","ANLN"
"LINC00861.10",0.0216952267068603,-0.351381049290759,0.368,0.328,1,"17","LINC00861"
"AC016152.1.10",0.0219859005435441,-0.0368769378103128,0.481,0.47,1,"17","AC016152.1"
"LUZP2.10",0.0222083487222399,0.0153713743000002,0.179,0.287,1,"17","LUZP2"
"AC004160.1.10",0.0222632701547329,-1.59711228953248,0.811,0.704,1,"17","AC004160.1"
"ICAM1.10",0.0232613624653646,-0.230419569016186,0.707,0.498,1,"17","ICAM1"
"COL14A1.10",0.0232686487852248,0.720144821148099,0.394,0.444,1,"17","COL14A1"
"LRRTM3.10",0.023580540505196,0.332175772404824,0.406,0.305,1,"17","LRRTM3"
"HS6ST3.10",0.0236002038908729,0.920153416279265,0.448,0.407,1,"17","HS6ST3"
"HMMR.10",0.0240758308183008,-0.00892728229640928,0.135,0.322,1,"17","HMMR"
"AGMO.10",0.0241848366198939,0.9244381137209,0.389,0.486,1,"17","AGMO"
"HHIP.10",0.0249239730078134,-0.974782064172349,0.597,0.593,1,"17","HHIP"
"ITGBL1.10",0.025739082508706,-0.108190646677791,0.505,0.379,1,"17","ITGBL1"
"AP001021.3.10",0.025750987629678,-0.228413185631929,0.179,0.291,1,"17","AP001021.3"
"MAN1A1.10",0.0261401600505086,-0.249730962238909,0.861,0.739,1,"17","MAN1A1"
"ADAMTS16.10",0.0262145792844725,-0.159718816275489,0.453,0.39,1,"17","ADAMTS16"
"CACNA1D.10",0.0263986409715438,-0.0438145613688846,0.22,0.286,1,"17","CACNA1D"
"LINC02053.10",0.0274615643247667,-0.0195693102476086,0.372,0.411,1,"17","LINC02053"
"NPFFR2.10",0.0275388391657963,-0.050686704647378,0.127,0.271,1,"17","NPFFR2"
"GPC5.10",0.0278943865626232,-0.183417442420328,0.444,0.397,1,"17","GPC5"
"PECR.10",0.028321462386335,-0.68644335478215,0.429,0.478,1,"17","PECR"
"SNHG31.10",0.0284249887965587,-0.071333691672433,0.413,0.413,1,"17","SNHG31"
"PEMT.10",0.0296758042635454,0.0234132055686067,0.41,0.466,1,"17","PEMT"
"AL606804.1.10",0.0313183235276598,-0.0344681037711593,0.019,0.144,1,"17","AL606804.1"
"RGCC.10",0.0315721365885569,-0.199285873911838,0.507,0.469,1,"17","RGCC"
"AC084871.1.10",0.0322211897587511,-0.277308666828522,0.3,0.307,1,"17","AC084871.1"
"CCL4.10",0.0324738245949722,-0.0595576206476619,0.033,0.186,1,"17","CCL4"
"ROBO2.10",0.0337849408575326,-1.06015875885526,0.45,0.466,1,"17","ROBO2"
"AC079380.1.10",0.0342867770772289,-0.0331524793022675,0.502,0.51,1,"17","AC079380.1"
"AC009411.2.10",0.0349055973265454,-0.0443722092559626,0.082,0.247,1,"17","AC009411.2"
"PLAAT3.10",0.0354677479142788,-0.944406422444306,0.76,0.621,1,"17","PLAAT3"
"C3.10",0.0355513167474557,-1.19583998236648,0.76,0.685,1,"17","C3"
"AC010343.3.10",0.0363129234076975,-0.0550342311406909,0.502,0.384,1,"17","AC010343.3"
"AC092353.2.10",0.0363888761311732,-0.0319999051126041,0.031,0.23,1,"17","AC092353.2"
"P3H2.10",0.0369927950510642,0.971034655610137,0.543,0.632,1,"17","P3H2"
"PDZRN3.10",0.0370048761313331,-0.0784658634828554,0.655,0.806,1,"17","PDZRN3"
"ANO5.10",0.0395686410229805,-0.317732491551133,0.733,0.654,1,"17","ANO5"
"SEMA3D.10",0.0399531984792717,-0.723063504337439,0.717,0.724,1,"17","SEMA3D"
"NAMPT.10",0.0404373283844747,-0.956837992882922,0.785,0.659,1,"17","NAMPT"
"SPOCK1.10",0.0415516967539039,-0.236986990089467,0.505,0.427,1,"17","SPOCK1"
"AC015712.2.10",0.0427563791209842,-0.197760691175756,0.438,0.375,1,"17","AC015712.2"
"LYZ.10",0.0433021229190121,0.00573585673062343,0.3,0.244,1,"17","LYZ"
"APCDD1.10",0.0438053083285055,-0.485372712487094,0.656,0.66,1,"17","APCDD1"
"LINC00377.10",0.0446340694409458,0.00655066863663598,0.516,0.451,1,"17","LINC00377"
"AC018616.1.10",0.0446733602705004,0.708145770450568,0.45,0.325,1,"17","AC018616.1"
"AC068051.1.10",0.0467649291899504,-0.472597971256025,0.635,0.547,1,"17","AC068051.1"
"HPGD.10",0.0469792418829796,-0.41416818312446,0.389,0.316,1,"17","HPGD"
"LINC02742.10",0.0491518152563884,-0.0298110779090121,0.297,0.263,1,"17","LINC02742"
"GSE1.10",0.0492436241684784,-0.185246730222647,0.837,0.728,1,"17","GSE1"
"AC009975.1.10",0.0500714182546827,0.0583618556448455,0.339,0.361,1,"17","AC009975.1"
"AL391117.1.10",0.0506807910053304,-0.198787356228354,0.354,0.339,1,"17","AL391117.1"
"TRABD2B.10",0.050952830950851,-0.0568166751015445,0.467,0.484,1,"17","TRABD2B"
"SH3GL2.10",0.0522470568057959,-0.0871476330278636,0.771,0.556,1,"17","SH3GL2"
"CNTNAP4.10",0.0523314518984744,-0.0180574572480082,0.292,0.27,1,"17","CNTNAP4"
"CFTR.10",0.0527647868477833,-0.141929470526319,0.319,0.402,1,"17","CFTR"
"COL15A1.10",0.0530563675524788,0.0974397844306185,0.488,0.579,1,"17","COL15A1"
"LDB2.10",0.0531944186966323,-0.573051679845978,0.682,0.732,1,"17","LDB2"
"AC016924.1.10",0.0534594962586607,-0.134895343647932,0.715,0.561,1,"17","AC016924.1"
"CA12.10",0.0549437428060341,-0.0846456901798613,0.47,0.38,1,"17","CA12"
"PDE7B.10",0.0554642008969267,-0.174189433659441,0.599,0.654,1,"17","PDE7B"
"TGFB2.10",0.0558002463553545,-0.191859108881933,0.53,0.458,1,"17","TGFB2"
"UNC79.10",0.0582097173555527,-0.103542589351732,0.611,0.511,1,"17","UNC79"
"AL109838.1.10",0.0583384400336779,0.0819275018902248,0.292,0.176,1,"17","AL109838.1"
"RPS21.10",0.0597970787791349,-0.412634068741527,0.653,0.608,1,"17","RPS21"
"LINC01340.10",0.0621898022297541,-0.0796642452103251,0.464,0.43,1,"17","LINC01340"
"TENM3.10",0.0628085574884275,-1.48347241819463,0.807,0.715,1,"17","TENM3"
"LINC01885.10",0.0631460406133445,-0.0365825692558237,0.351,0.284,1,"17","LINC01885"
"RHEX.10",0.0641965808841043,-0.0315796342278897,0.062,0.163,1,"17","RHEX"
"KAZN.10",0.0644965845554874,-0.102699558593105,0.66,0.698,1,"17","KAZN"
"SYN3.10",0.065181304900517,0.204924839685597,0.465,0.508,1,"17","SYN3"
"KIF18B.10",0.0674389278119795,-0.00805029527317071,0.01,0.133,1,"17","KIF18B"
"GREM2.10",0.0692450119161626,-0.0852564764578548,0.47,0.419,1,"17","GREM2"
"SYNDIG1.10",0.0694319230333701,0.0324585087764719,0.396,0.501,1,"17","SYNDIG1"
"AC093801.1.10",0.0697999667008058,-0.101643314163182,0.148,0.248,1,"17","AC093801.1"
"LINC02306.10",0.0717244999957146,-0.0426751508251379,0.134,0.306,1,"17","LINC02306"
"LINC02327.10",0.0746233828860189,-0.0106960507296603,0.286,0.379,1,"17","LINC02327"
"LINC02224.10",0.0760241982833394,0.428044883141478,0.337,0.35,1,"17","LINC02224"
"PCDH19.10",0.0776014122730844,-0.0377063728910987,0.375,0.269,1,"17","PCDH19"
"AC114930.1.10",0.0796482518087599,-0.0598376173305723,0.175,0.258,1,"17","AC114930.1"
"GALNT17.10",0.0803879030880544,0.230893116243705,0.457,0.422,1,"17","GALNT17"
"SYNPR.10",0.0813466669067126,-0.000452093643117286,0.205,0.239,1,"17","SYNPR"
"SEMA6A.10",0.0841936408420585,-0.404949745900888,0.477,0.409,1,"17","SEMA6A"
"CD96.10",0.0857510038416002,-0.65816530262095,0.429,0.378,1,"17","CD96"
"CDH18.10",0.0871009174185665,-0.0527467444671855,0.229,0.343,1,"17","CDH18"
"STON2.10",0.0874136982768693,-0.243733738759485,0.481,0.426,1,"17","STON2"
"PDGFC.10",0.0874868861611125,-1.1875624327577,0.804,0.752,1,"17","PDGFC"
"LINC02057.10",0.0894609956785853,-0.0245157904346615,0.205,0.284,1,"17","LINC02057"
"PC.10",0.0902649300747546,-0.278685444862571,0.465,0.499,1,"17","PC"
"CLIC5.10",0.0920287816023294,-1.00965718733636,0.811,0.788,1,"17","CLIC5"
"AC012499.1.10",0.0922896332162308,-0.0347174050899611,0.042,0.097,1,"17","AC012499.1"
"POT1-AS1.10",0.0926500497008825,-0.073485613917445,0.484,0.475,1,"17","POT1-AS1"
"POU6F2.10",0.0942597926830007,-0.173613201426889,0.398,0.424,1,"17","POU6F2"
"DSG1-AS1.10",0.0951478847826183,-0.0181001788655567,0.191,0.236,1,"17","DSG1-AS1"
"KCTD8.10",0.0960151686857502,-2.02001883261867,0.802,0.751,1,"17","KCTD8"
"B2M.10",0.097202585747373,-0.507722145682065,0.627,0.548,1,"17","B2M"
"HSPA8.10",0.105118914918644,-0.24251713849355,0.474,0.466,1,"17","HSPA8"
